fecha,division,tipo_variacion,valor
2024-02-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-02-01,Bienes y servicios varios,variacion_mensual,
2024-02-01,Comunicación,variacion_mensual,
2024-02-01,Educación,variacion_mensual,
2024-02-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-02-01,NIVEL GENERAL,variacion_mensual,
2024-02-01,Prendas de vestir y calzado,variacion_mensual,
2024-02-01,Recreación y cultura,variacion_mensual,
2024-02-01,Restaurantes y hoteles,variacion_mensual,
2024-02-01,Salud,variacion_mensual,
2024-02-01,Transporte,variacion_mensual,
2024-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-03-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-03-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-03-01,Bienes y servicios varios,variacion_mensual,
2024-03-01,Comunicación,variacion_mensual,
2024-03-01,Educación,variacion_mensual,
2024-03-01,Prendas de vestir y calzado,variacion_mensual,
2024-03-01,Recreación y cultura,variacion_mensual,
2024-03-01,Restaurantes y hoteles,variacion_mensual,
2024-03-01,Salud,variacion_mensual,
2024-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-04-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-04-01,Bienes y servicios varios,variacion_mensual,
2024-04-01,Comunicación,variacion_mensual,
2024-04-01,Educación,variacion_mensual,
2024-04-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-04-01,NIVEL GENERAL,variacion_mensual,
2024-04-01,Prendas de vestir y calzado,variacion_mensual,
2024-04-01,Recreación y cultura,variacion_mensual,
2024-04-01,Restaurantes y hoteles,variacion_mensual,
2024-04-01,Salud,variacion_mensual,
2024-04-01,Transporte,variacion_mensual,
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-05-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-05-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-05-01,Bienes y servicios varios,variacion_mensual,
2024-05-01,Comunicación,variacion_mensual,
2024-05-01,Educación,variacion_mensual,
2024-05-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-05-01,NIVEL GENERAL,variacion_mensual,
2024-05-01,Prendas de vestir y calzado,variacion_mensual,
2024-05-01,Recreación y cultura,variacion_mensual,
2024-05-01,Restaurantes y hoteles,variacion_mensual,
2024-05-01,Salud,variacion_mensual,
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-06-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-06-01,Bienes y servicios varios,variacion_mensual,
2024-06-01,Comunicación,variacion_mensual,
2024-06-01,Educación,variacion_mensual,
2024-06-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-06-01,NIVEL GENERAL,variacion_mensual,
2024-06-01,Prendas de vestir y calzado,variacion_mensual,
2024-06-01,Recreación y cultura,variacion_mensual,
2024-06-01,Restaurantes y hoteles,variacion_mensual,
2024-06-01,Salud,variacion_mensual,
2024-06-01,Transporte,variacion_mensual,
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-07-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-07-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-07-01,Bienes y servicios varios,variacion_mensual,
2024-07-01,Comunicación,variacion_mensual,
2024-07-01,Educación,variacion_mensual,
2024-07-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-07-01,Prendas de vestir y calzado,variacion_mensual,
2024-07-01,Recreación y cultura,variacion_mensual,
2024-07-01,Restaurantes y hoteles,variacion_mensual,
2024-07-01,Salud,variacion_mensual,
2024-07-01,Transporte,variacion_mensual,
2024-08-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-08-01,Bienes y servicios varios,variacion_mensual,
2024-08-01,Comunicación,variacion_mensual,
2024-08-01,Educación,variacion_mensual,
2024-08-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-08-01,NIVEL GENERAL,variacion_mensual,
2024-08-01,Prendas de vestir y calzado,variacion_mensual,
2024-08-01,Recreación y cultura,variacion_mensual,
2024-08-01,Restaurantes y hoteles,variacion_mensual,
2024-08-01,Salud,variacion_mensual,
2024-08-01,Transporte,variacion_mensual,
2024-09-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-09-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-09-01,Bienes y servicios varios,variacion_mensual,
2024-09-01,Educación,variacion_mensual,
2024-09-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-09-01,NIVEL GENERAL,variacion_mensual,
2024-09-01,Recreación y cultura,variacion_mensual,
2024-09-01,Restaurantes y hoteles,variacion_mensual,
2024-09-01,Salud,variacion_mensual,
2024-09-01,Transporte,variacion_mensual,
2024-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-10-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-10-01,Bienes y servicios varios,variacion_mensual,
2024-10-01,Comunicación,variacion_mensual,
2024-10-01,Educación,variacion_mensual,
2024-10-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-10-01,NIVEL GENERAL,variacion_mensual,
2024-10-01,Prendas de vestir y calzado,variacion_mensual,
2024-10-01,Recreación y cultura,variacion_mensual,
2024-10-01,Restaurantes y hoteles,variacion_mensual,
2024-10-01,Salud,variacion_mensual,
2024-10-01,Transporte,variacion_mensual,
2024-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-11-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-11-01,Bienes y servicios varios,variacion_mensual,
2024-11-01,Comunicación,variacion_mensual,
2024-11-01,Educación,variacion_mensual,
2024-11-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-11-01,NIVEL GENERAL,variacion_mensual,
2024-11-01,Prendas de vestir y calzado,variacion_mensual,
2024-11-01,Restaurantes y hoteles,variacion_mensual,
2024-11-01,Salud,variacion_mensual,
2024-11-01,Transporte,variacion_mensual,
2024-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2024-12-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2024-12-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2024-12-01,Bienes y servicios varios,variacion_mensual,
2024-12-01,Educación,variacion_mensual,
2024-12-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2024-12-01,NIVEL GENERAL,variacion_mensual,
2024-12-01,Prendas de vestir y calzado,variacion_mensual,
2024-12-01,Recreación y cultura,variacion_mensual,
2024-12-01,Restaurantes y hoteles,variacion_mensual,
2024-12-01,Salud,variacion_mensual,
2024-12-01,Transporte,variacion_mensual,
2024-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2025-01-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2025-01-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2025-01-01,Bienes y servicios varios,variacion_mensual,
2025-01-01,Comunicación,variacion_mensual,
2025-01-01,Educación,variacion_mensual,
2025-01-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2025-01-01,NIVEL GENERAL,variacion_mensual,
2025-01-01,Prendas de vestir y calzado,variacion_mensual,
2025-01-01,Recreación y cultura,variacion_mensual,
2025-01-01,Restaurantes y hoteles,variacion_mensual,
2025-01-01,Salud,variacion_mensual,
2025-01-01,Transporte,variacion_mensual,
2025-02-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2025-02-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2025-02-01,Bienes y servicios varios,variacion_mensual,
2025-02-01,Comunicación,variacion_mensual,
2025-02-01,Educación,variacion_mensual,
2025-02-01,NIVEL GENERAL,variacion_mensual,
2025-02-01,Prendas de vestir y calzado,variacion_mensual,
2025-02-01,Recreación y cultura,variacion_mensual,
2025-02-01,Restaurantes y hoteles,variacion_mensual,
2025-02-01,Salud,variacion_mensual,
2025-02-01,Transporte,variacion_mensual,
2025-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2025-03-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2025-03-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2025-03-01,Bienes y servicios varios,variacion_mensual,
2025-03-01,Comunicación,variacion_mensual,
2025-03-01,Educación,variacion_mensual,
2025-03-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2025-03-01,NIVEL GENERAL,variacion_mensual,
2025-03-01,Prendas de vestir y calzado,variacion_mensual,
2025-03-01,Recreación y cultura,variacion_mensual,
2025-03-01,Restaurantes y hoteles,variacion_mensual,
2025-03-01,Salud,variacion_mensual,
2025-03-01,Transporte,variacion_mensual,
2025-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2025-04-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2025-04-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2025-04-01,Bienes y servicios varios,variacion_mensual,
2025-04-01,Comunicación,variacion_mensual,
2025-04-01,Educación,variacion_mensual,
2025-04-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2025-04-01,NIVEL GENERAL,variacion_mensual,
2025-04-01,Prendas de vestir y calzado,variacion_mensual,
2025-04-01,Restaurantes y hoteles,variacion_mensual,
2025-04-01,Salud,variacion_mensual,
2025-04-01,Transporte,variacion_mensual,
2025-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2025-05-01,Alimentos y bebidas no alcohólicas,variacion_mensual,
2025-05-01,Bebidas alcohólicas y tabaco,variacion_mensual,
2025-05-01,Bienes y servicios varios,variacion_mensual,
2025-05-01,Comunicación,variacion_mensual,
2025-05-01,Educación,variacion_mensual,
2025-05-01,Equipamiento y mantenimiento del hogar,variacion_mensual,
2025-05-01,NIVEL GENERAL,variacion_mensual,
2025-05-01,Prendas de vestir y calzado,variacion_mensual,
2025-05-01,Recreación y cultura,variacion_mensual,
2025-05-01,Salud,variacion_mensual,
2025-05-01,Transporte,variacion_mensual,
2025-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_mensual,
2016-12-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2016-12-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2016-12-01,Bienes y servicios varios,variacion_interanual,
2016-12-01,Comunicación,variacion_interanual,
2016-12-01,Educación,variacion_interanual,
2016-12-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2016-12-01,NIVEL GENERAL,variacion_interanual,
2016-12-01,Prendas de vestir y calzado,variacion_interanual,
2016-12-01,Recreación y cultura,variacion_interanual,
2016-12-01,Restaurantes y hoteles,variacion_interanual,
2016-12-01,Salud,variacion_interanual,
2016-12-01,Transporte,variacion_interanual,
2016-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-01-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-01-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-01-01,Bienes y servicios varios,variacion_interanual,
2017-01-01,Comunicación,variacion_interanual,
2017-01-01,Educación,variacion_interanual,
2017-01-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-01-01,NIVEL GENERAL,variacion_interanual,
2017-01-01,Prendas de vestir y calzado,variacion_interanual,
2017-01-01,Recreación y cultura,variacion_interanual,
2017-01-01,Restaurantes y hoteles,variacion_interanual,
2017-01-01,Salud,variacion_interanual,
2017-01-01,Transporte,variacion_interanual,
2017-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-02-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-02-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-02-01,Bienes y servicios varios,variacion_interanual,
2017-02-01,Comunicación,variacion_interanual,
2017-02-01,Educación,variacion_interanual,
2017-02-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-02-01,NIVEL GENERAL,variacion_interanual,
2017-02-01,Prendas de vestir y calzado,variacion_interanual,
2017-02-01,Recreación y cultura,variacion_interanual,
2017-02-01,Restaurantes y hoteles,variacion_interanual,
2017-02-01,Salud,variacion_interanual,
2017-02-01,Transporte,variacion_interanual,
2017-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-03-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-03-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-03-01,Bienes y servicios varios,variacion_interanual,
2017-03-01,Comunicación,variacion_interanual,
2017-03-01,Educación,variacion_interanual,
2017-03-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-03-01,NIVEL GENERAL,variacion_interanual,
2017-03-01,Prendas de vestir y calzado,variacion_interanual,
2017-03-01,Recreación y cultura,variacion_interanual,
2017-03-01,Restaurantes y hoteles,variacion_interanual,
2017-03-01,Salud,variacion_interanual,
2017-03-01,Transporte,variacion_interanual,
2017-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-04-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-04-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-04-01,Bienes y servicios varios,variacion_interanual,
2017-04-01,Comunicación,variacion_interanual,
2017-04-01,Educación,variacion_interanual,
2017-04-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-04-01,NIVEL GENERAL,variacion_interanual,
2017-04-01,Prendas de vestir y calzado,variacion_interanual,
2017-04-01,Recreación y cultura,variacion_interanual,
2017-04-01,Restaurantes y hoteles,variacion_interanual,
2017-04-01,Salud,variacion_interanual,
2017-04-01,Transporte,variacion_interanual,
2017-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-05-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-05-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-05-01,Bienes y servicios varios,variacion_interanual,
2017-05-01,Comunicación,variacion_interanual,
2017-05-01,Educación,variacion_interanual,
2017-05-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-05-01,NIVEL GENERAL,variacion_interanual,
2017-05-01,Prendas de vestir y calzado,variacion_interanual,
2017-05-01,Recreación y cultura,variacion_interanual,
2017-05-01,Restaurantes y hoteles,variacion_interanual,
2017-05-01,Salud,variacion_interanual,
2017-05-01,Transporte,variacion_interanual,
2017-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-06-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-06-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-06-01,Bienes y servicios varios,variacion_interanual,
2017-06-01,Comunicación,variacion_interanual,
2017-06-01,Educación,variacion_interanual,
2017-06-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-06-01,NIVEL GENERAL,variacion_interanual,
2017-06-01,Prendas de vestir y calzado,variacion_interanual,
2017-06-01,Recreación y cultura,variacion_interanual,
2017-06-01,Restaurantes y hoteles,variacion_interanual,
2017-06-01,Salud,variacion_interanual,
2017-06-01,Transporte,variacion_interanual,
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-07-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-07-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-07-01,Bienes y servicios varios,variacion_interanual,
2017-07-01,Comunicación,variacion_interanual,
2017-07-01,Educación,variacion_interanual,
2017-07-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-07-01,NIVEL GENERAL,variacion_interanual,
2017-07-01,Prendas de vestir y calzado,variacion_interanual,
2017-07-01,Recreación y cultura,variacion_interanual,
2017-07-01,Restaurantes y hoteles,variacion_interanual,
2017-07-01,Salud,variacion_interanual,
2017-07-01,Transporte,variacion_interanual,
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-08-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-08-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-08-01,Bienes y servicios varios,variacion_interanual,
2017-08-01,Comunicación,variacion_interanual,
2017-08-01,Educación,variacion_interanual,
2017-08-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-08-01,NIVEL GENERAL,variacion_interanual,
2017-08-01,Prendas de vestir y calzado,variacion_interanual,
2017-08-01,Recreación y cultura,variacion_interanual,
2017-08-01,Restaurantes y hoteles,variacion_interanual,
2017-08-01,Salud,variacion_interanual,
2017-08-01,Transporte,variacion_interanual,
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-09-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-09-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-09-01,Bienes y servicios varios,variacion_interanual,
2017-09-01,Comunicación,variacion_interanual,
2017-09-01,Educación,variacion_interanual,
2017-09-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-09-01,NIVEL GENERAL,variacion_interanual,
2017-09-01,Prendas de vestir y calzado,variacion_interanual,
2017-09-01,Recreación y cultura,variacion_interanual,
2017-09-01,Restaurantes y hoteles,variacion_interanual,
2017-09-01,Salud,variacion_interanual,
2017-09-01,Transporte,variacion_interanual,
2017-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-10-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-10-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-10-01,Bienes y servicios varios,variacion_interanual,
2017-10-01,Comunicación,variacion_interanual,
2017-10-01,Educación,variacion_interanual,
2017-10-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-10-01,NIVEL GENERAL,variacion_interanual,
2017-10-01,Prendas de vestir y calzado,variacion_interanual,
2017-10-01,Recreación y cultura,variacion_interanual,
2017-10-01,Restaurantes y hoteles,variacion_interanual,
2017-10-01,Salud,variacion_interanual,
2017-10-01,Transporte,variacion_interanual,
2017-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-11-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-11-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-11-01,Bienes y servicios varios,variacion_interanual,
2017-11-01,Comunicación,variacion_interanual,
2017-11-01,Educación,variacion_interanual,
2017-11-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-11-01,NIVEL GENERAL,variacion_interanual,
2017-11-01,Prendas de vestir y calzado,variacion_interanual,
2017-11-01,Recreación y cultura,variacion_interanual,
2017-11-01,Restaurantes y hoteles,variacion_interanual,
2017-11-01,Salud,variacion_interanual,
2017-11-01,Transporte,variacion_interanual,
2017-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2017-12-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2017-12-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2017-12-01,Bienes y servicios varios,variacion_interanual,
2017-12-01,Comunicación,variacion_interanual,
2017-12-01,Educación,variacion_interanual,
2017-12-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2017-12-01,NIVEL GENERAL,variacion_interanual,
2017-12-01,Prendas de vestir y calzado,variacion_interanual,
2017-12-01,Recreación y cultura,variacion_interanual,
2017-12-01,Restaurantes y hoteles,variacion_interanual,
2017-12-01,Salud,variacion_interanual,
2017-12-01,Transporte,variacion_interanual,
2017-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-01-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-01-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-01-01,Bienes y servicios varios,variacion_interanual,
2018-01-01,Comunicación,variacion_interanual,
2018-01-01,Educación,variacion_interanual,
2018-01-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-01-01,Prendas de vestir y calzado,variacion_interanual,
2018-01-01,Recreación y cultura,variacion_interanual,
2018-01-01,Restaurantes y hoteles,variacion_interanual,
2018-01-01,Salud,variacion_interanual,
2018-01-01,Transporte,variacion_interanual,
2018-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-02-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-02-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-02-01,Bienes y servicios varios,variacion_interanual,
2018-02-01,Educación,variacion_interanual,
2018-02-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-02-01,NIVEL GENERAL,variacion_interanual,
2018-02-01,Prendas de vestir y calzado,variacion_interanual,
2018-02-01,Recreación y cultura,variacion_interanual,
2018-02-01,Restaurantes y hoteles,variacion_interanual,
2018-02-01,Salud,variacion_interanual,
2018-02-01,Transporte,variacion_interanual,
2018-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-03-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-03-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-03-01,Bienes y servicios varios,variacion_interanual,
2018-03-01,Comunicación,variacion_interanual,
2018-03-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-03-01,NIVEL GENERAL,variacion_interanual,
2018-03-01,Prendas de vestir y calzado,variacion_interanual,
2018-03-01,Restaurantes y hoteles,variacion_interanual,
2018-03-01,Salud,variacion_interanual,
2018-03-01,Transporte,variacion_interanual,
2018-04-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-04-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-04-01,Bienes y servicios varios,variacion_interanual,
2018-04-01,Comunicación,variacion_interanual,
2018-04-01,Educación,variacion_interanual,
2018-04-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-04-01,NIVEL GENERAL,variacion_interanual,
2018-04-01,Prendas de vestir y calzado,variacion_interanual,
2018-04-01,Recreación y cultura,variacion_interanual,
2018-04-01,Restaurantes y hoteles,variacion_interanual,
2018-04-01,Salud,variacion_interanual,
2018-04-01,Transporte,variacion_interanual,
2018-05-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-05-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-05-01,Bienes y servicios varios,variacion_interanual,
2018-05-01,Comunicación,variacion_interanual,
2018-05-01,Educación,variacion_interanual,
2018-05-01,NIVEL GENERAL,variacion_interanual,
2018-05-01,Prendas de vestir y calzado,variacion_interanual,
2018-05-01,Recreación y cultura,variacion_interanual,
2018-05-01,Restaurantes y hoteles,variacion_interanual,
2018-05-01,Salud,variacion_interanual,
2018-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-06-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-06-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-06-01,Bienes y servicios varios,variacion_interanual,
2018-06-01,Comunicación,variacion_interanual,
2018-06-01,Educación,variacion_interanual,
2018-06-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-06-01,NIVEL GENERAL,variacion_interanual,
2018-06-01,Prendas de vestir y calzado,variacion_interanual,
2018-06-01,Recreación y cultura,variacion_interanual,
2018-06-01,Restaurantes y hoteles,variacion_interanual,
2018-06-01,Salud,variacion_interanual,
2018-06-01,Transporte,variacion_interanual,
2018-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-07-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-07-01,Bienes y servicios varios,variacion_interanual,
2018-07-01,Educación,variacion_interanual,
2018-07-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-07-01,NIVEL GENERAL,variacion_interanual,
2018-07-01,Prendas de vestir y calzado,variacion_interanual,
2018-07-01,Recreación y cultura,variacion_interanual,
2018-07-01,Restaurantes y hoteles,variacion_interanual,
2018-07-01,Salud,variacion_interanual,
2018-07-01,Transporte,variacion_interanual,
2018-08-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-08-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-08-01,Bienes y servicios varios,variacion_interanual,
2018-08-01,Comunicación,variacion_interanual,
2018-08-01,Educación,variacion_interanual,
2018-08-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-08-01,NIVEL GENERAL,variacion_interanual,
2018-08-01,Prendas de vestir y calzado,variacion_interanual,
2018-08-01,Recreación y cultura,variacion_interanual,
2018-08-01,Restaurantes y hoteles,variacion_interanual,
2018-08-01,Salud,variacion_interanual,
2018-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-09-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-09-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-09-01,Bienes y servicios varios,variacion_interanual,
2018-09-01,Educación,variacion_interanual,
2018-09-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-09-01,NIVEL GENERAL,variacion_interanual,
2018-09-01,Prendas de vestir y calzado,variacion_interanual,
2018-09-01,Recreación y cultura,variacion_interanual,
2018-09-01,Restaurantes y hoteles,variacion_interanual,
2018-09-01,Salud,variacion_interanual,
2018-09-01,Transporte,variacion_interanual,
2018-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-10-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-10-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-10-01,Bienes y servicios varios,variacion_interanual,
2018-10-01,Comunicación,variacion_interanual,
2018-10-01,Educación,variacion_interanual,
2018-10-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-10-01,NIVEL GENERAL,variacion_interanual,
2018-10-01,Prendas de vestir y calzado,variacion_interanual,
2018-10-01,Recreación y cultura,variacion_interanual,
2018-10-01,Restaurantes y hoteles,variacion_interanual,
2018-10-01,Salud,variacion_interanual,
2018-10-01,Transporte,variacion_interanual,
2018-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-11-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-11-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-11-01,Bienes y servicios varios,variacion_interanual,
2018-11-01,Comunicación,variacion_interanual,
2018-11-01,Educación,variacion_interanual,
2018-11-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2018-11-01,NIVEL GENERAL,variacion_interanual,
2018-11-01,Prendas de vestir y calzado,variacion_interanual,
2018-11-01,Recreación y cultura,variacion_interanual,
2018-11-01,Restaurantes y hoteles,variacion_interanual,
2018-11-01,Salud,variacion_interanual,
2018-11-01,Transporte,variacion_interanual,
2018-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2018-12-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2018-12-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2018-12-01,Bienes y servicios varios,variacion_interanual,
2018-12-01,Comunicación,variacion_interanual,
2018-12-01,Educación,variacion_interanual,
2018-12-01,NIVEL GENERAL,variacion_interanual,
2018-12-01,Prendas de vestir y calzado,variacion_interanual,
2018-12-01,Recreación y cultura,variacion_interanual,
2018-12-01,Salud,variacion_interanual,
2018-12-01,Transporte,variacion_interanual,
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-01-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-01-01,Bienes y servicios varios,variacion_interanual,
2019-01-01,Comunicación,variacion_interanual,
2019-01-01,Educación,variacion_interanual,
2019-01-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-01-01,NIVEL GENERAL,variacion_interanual,
2019-01-01,Prendas de vestir y calzado,variacion_interanual,
2019-01-01,Recreación y cultura,variacion_interanual,
2019-01-01,Restaurantes y hoteles,variacion_interanual,
